21488,2020
804,2170
10173,2170
13815,2170
35655,2020
49632,2020
25221,2020
787,2020
64597,2090
69315,2090
64596,2090
13813,2090
49621,2090
8651,2110
13814,2110
60520,2130
20015,2090
60519,2220
17320,1117
56642,1115
192867,1115
3086,1089
71325,1125
717,1073
74173,1073
189851,1073
5360,1073
16820,1073
24257,1073
71221,1073
720,1091
30283,1125
43846,1069
4152,12059
714,1041
65128,47055
715,1033
1002,1115
73312,1009
16599,1125
83943,1003
74138,1073
67020,1089
48693,1089
713,1089
57292,1089
28119,1089
591,1089
64338,1015
710,1005
4143,1003
11906,1003
60827,1003
83740,1003
73187,1003
721,1003
13993,1101
73642,1101
706,1101
72307,1085
189983,1101
60829,1101
711,1029
11113,13053
32851,1069
84802,1001
701,1085
62207,1109
77496,1073
21258,1125
70429,1125
68427,1011
2768,5019
52420,5007
86534,5139
92872,5139
38585,5139
35692,5139
81593,5007
2767,5143
60354,5143
52430,5143
66469,5143
60353,40079
29560,5033
168154,5033
78314,29213
608,5059
13988,5075
2769,5031
2784,5111
2770,5053
2787,5119
57548,5119
57545,5119
33543,5119
11951,5119
33440,5119
58267,5119
37005,5119
2777,5137
35283,5061
52423,5083
607,5119
41212,5053
29557,5007
52432,5007
67347,5143
4585,48037
52426,5143
9959,4025
168403,4019
81441,4003
41517,4005
24749,4005
29464,4005
63927,4019
83491,4017
24753,4015
30932,4015
35486,4013
2728,4013
35587,4013
59440,4013
41223,4013
7143,4013
40993,4013
68886,4013
81458,4013
67868,4013
35705,4013
2739,4013
72618,4013
73764,4013
35811,4025
35095,4019
26655,4013
36918,4019
30601,4019
44052,4019
11908,4019
25735,4019
48663,4019
2722,4019
53004,4019
2731,4019
78036,4019
74449,6025
33639,6025
24518,6037
8263,6023
29234,6037
57456,6029
40878,6029
18732,6029
69735,6029
34459,6029
51501,6029
34438,6029
4148,6029
18747,6029
7700,6029
63865,6071
83825,6027
40517,6025
10536,6065
10535,6065
4939,6099
33745,6103
51930,6101
24508,6007
23302,6019
21533,6013
19783,6037
57945,6097
51208,6025
36170,6025
53382,6023
55435,6023
42640,6023
58618,6023
8378,6045
67494,6019
57457,6019
18740,6019
8620,6019
56034,6019
35594,6019
69733,6019
34439,6019
18745,6019
4328,6037
51656,6065
190946,6065
191793,6071
51207,6065
66321,6073
41125,6083
41126,6083
35608,6037
282,6037
21422,6037
22208,6037
33742,6037
191101,6037
3167,6037
60026,6037
13058,6037
35670,6037
35123,6037
47906,6037
38430,6037
26231,6037
9628,6037
167309,6037
58608,6019
168338,6043
58609,6009
70900,6099
35611,6053
26249,6053
49153,6041
35703,6075
60549,6037
56384,6037
25577,6065
16749,6065
67013,6065
58605,6007
68666,6079
35512,6107
55083,6037
8291,6089
47285,6089
34574,6089
22161,6037
35855,6067
25048,6067
334,6061
51499,6067
52891,6067
2424,6067
18736,6067
33875,6067
10205,6067
52953,6067
19653,6053
14867,6053
167838,6053
52888,6053
58795,6065
58978,6037
42122,6073
40876,6073
35277,6073
10238,6073
58827,6073
4035,6073
6124,6073
11371,6073
34470,6075
51189,6075
37511,6081
52887,6081
25452,6075
35500,6075
43095,6075
65526,6075
71586,6075
69619,6075
33778,6001
35280,6081
34564,6001
22644,6081
64987,6001
35663,6001
19654,6079
33870,6079
12930,6079
58616,6079
31354,6079
29885,6079
58927,6073
58912,6075
37689,6001
59013,6019
67884,6037
60639,6083
12144,6083
60637,6083
18741,6083
63165,6083
167844,6083
31351,6083
31352,6083
18148,6055
34440,6097
56550,6067
20871,6067
10242,6067
16729,6071
51429,6075
36717,6037
14000,6037
68406,6107
51488,6107
16950,6107
8214,6053
23179,8037
57219,8059
22685,8019
37101,8059
35991,8041
52579,8041
35037,8041
40875,8059
23074,8059
14040,8059
68581,8059
126,8059
35883,8059
47903,8059
29455,8005
20476,8059
168750,8059
68695,8123
24514,8059
48589,8067
84224,8067
82613,8067
125,8123
70578,8045
70596,8077
52593,8077
24766,8077
31597,8077
14042,8077
71948,8077
166510,8123
38375,8123
70579,8085
69170,8041
59014,8041
166331,8041
24515,8101
20373,8107
63158,8087
70493,9009
13594,9001
10153,9003
147,9003
53115,9003
13602,9003
3072,9003
74214,9003
74170,9003
74109,9009
33081,9009
13595,9009
51980,9011
13607,9011
14050,9003
1051,11001
167370,11001
65593,11001
50347,11001
65670,11001
27772,11001
51567,11001
22207,11001
47904,11001
30576,11001
189357,24035
72335,10005
1283,42101
72338,42101
51984,42101
51349,12011
6601,12057
70649,12015
11125,12057
57538,12057
53465,12095
6744,12095
24582,12095
25738,12095
131,12127
81669,1053
64971,12011
71085,12015
62388,12015
22093,12015
35575,12085
29715,12085
31570,12113
54938,12113
6554,1003
189850,12001
83965,12001
16993,12001
69440,12001
7726,12001
7727,12001
60536,12011
63901,12017
73130,12031
4754,12031
65046,12031
35576,12031
11909,12031
29712,12031
53116,12031
189860,12031
29719,12031
72053,12087
27387,12087
4352,12087
61702,12095
27290,12099
53819,12057
60018,12095
9881,12095
22245,12047
81594,12133
71238,12009
5802,12095
67602,12097
63840,12086
53113,12086
13456,12086
10203,12086
66358,12011
47902,12086
73230,12086
4366,12011
63154,12086
12497,12086
48608,12011
30129,12086
60165,12086
9614,12086
67971,12011
29547,12011
191318,12091
25538,12021
19183,12015
58261,12071
61504,12015
12171,12095
70651,12083
2130,12101
11893,12031
41225,12095
12855,12095
71293,12095
55454,12095
10073,12095
10549,12095
189855,12095
10521,12095
72076,12095
54940,12095
52240,12107
70865,12085
11123,12099
2942,12005
66398,12005
73136,12005
4351,12005
6093,12005
4354,12005
69993,12033
71363,1003
17611,1003
10894,1003
41210,1003
9425,12011
61251,12081
39241,12109
11290,12057
4108,12057
11559,12057
74112,12057
83929,12099
63557,12085
189847,12073
82735,12039
41065,12065
21801,12073
66908,13275
3032,12073
64592,12057
68569,12057
21808,12057
64588,12057
69338,12057
60559,12057
74559,12057
55106,12103
51988,12085
71580,12015
16788,12057
18894,12061
59443,12099
52527,12099
61084,12099
39736,12099
70713,13071
70815,13071
23948,13089
48813,13089
51163,13089
72120,13089
64033,13089
4190,13089
35090,13135
22819,13089
70689,13089
168812,13089
23960,13121
55108,13121
13206,13067
6900,13089
73937,45003
3369,13245
70699,45003
27140,45003
17464,45003
3228,45003
23486,13275
69446,13051
71236,13039
23942,13213
23935,13023
595,13053
3359,13053
17544,1113
23918,13199
37179,13215
12472,13215
63867,13081
60825,13295
49235,13313
49236,13313
23930,13307
46991,13289
58262,13289
21150,13021
43847,13021
24618,13021
68058,13089
35418,13135
23917,13205
54728,13289
51969,13057
23947,13029
590,13051
37174,13051
48662,13051
189859,13051
69447,13051
31590,13275
63329,13257
48763,13185
23487,13185
28155,13075
23929,13299
23937,13163
36914,15001
4146,15001
64544,15001
34846,15001
37103,15001
4144,15003
26431,15003
34527,15003
36917,15003
34445,15003
3246,15003
36846,15003
65395,15003
34867,15003
51241,15003
64548,15003
27425,15003
27969,15003
83180,15003
664,15001
77483,15003
4145,15009
26428,15009
64551,15009
34859,15009
37105,15009
36920,15009
89714,15003
8661,19153
51502,19153
82619,19015
7841,17131
9719,19019
35336,19011
25685,19019
21156,19011
29108,19155
5471,17073
6885,17073
54011,17073
33710,19153
29102,19153
66221,19153
189843,19153
56527,19153
78915,19153
17625,55043
29100,19091
29095,19031
35096,19031
46753,19127
29086,19131
66402,19131
81509,19099
53820,19107
29085,19155
11265,19149
29096,19193
39665,19149
66170,19149
77451,19149
593,19019
81595,19011
29114,19019
34858,16015
49760,16015
27621,16015
62442,16015
11644,16015
35097,16015
59363,16015
62424,16055
168287,16005
66258,16011
41238,16005
56028,16011
56032,53075
59257,16003
62382,16057
28230,16015
59255,16015
17402,16075
62430,16011
1270,16005
78910,16005
35200,16053
62427,16053
1255,16053
37238,17119
66978,17031
60539,17031
5875,17203
4297,17145
25684,17183
189857,17019
42124,17019
18301,17029
35092,17031
9617,17031
72115,17031
168237,17031
12279,17031
71428,17031
47905,17031
22211,17031
168662,17031
168561,17031
10981,17031
73226,17031
70119,17031
10802,17031
35101,17031
70852,17115
16363,17115
57221,29099
4689,17201
81946,17073
73999,17199
70536,17137
66983,17199
12498,17031
998,17099
70537,17109
67786,17087
5468,17073
73319,17073
40861,17027
4301,17159
6866,17179
24801,17179
42121,17179
52280,17179
28311,17179
189058,17043
54275,17001
4593,17001
71561,17001
13950,19163
73940,17201
72945,17201
52408,17201
66996,17121
42116,17167
25686,17167
62009,17167
71111,17089
68939,17147
69544,17183
67787,39171
66536,18105
10253,18081
68007,18081
56523,18081
6838,18043
74007,18141
24215,21101
67802,18173
17742,18173
61039,18163
189735,18173
3661,18173
72041,21101
13991,21101
13960,18003
73905,18003
39270,18003
25040,18003
22108,18003
67485,18003
49803,18089
48772,17031
32334,17031
190788,18097
167765,18097
39269,18097
70162,18057
28199,18097
37102,18097
41397,18097
40877,18097
7908,18097
146,18097
70161,18057
70416,18097
168419,18037
6837,18043
56526,18097
73204,18023
28462,18057
29292,18053
3646,18035
67869,39017
55315,18175
34167,18043
73983,18141
41671,18141
41674,18141
36117,18141
70655,18153
20426,18153
65247,18153
4329,18083
65523,20193
162115,20193
166332,20173
79258,20057
66414,20069
72361,20055
65535,20081
66416,20181
72359,20009
66415,20051
60675,20167
83181,20009
33345,20155
66413,20155
77063,20079
60683,20093
42636,29095
58552,20021
83992,20021
11912,20143
70938,20177
166546,20177
63160,20197
67335,20177
43649,20177
49397,20177
65522,20173
72348,20155
190120,20173
11911,20173
72358,20173
34171,21019
67798,54011
27696,21129
4692,21227
61217,21227
71861,21227
34177,21227
8500,21217
25173,21155
34204,21117
64017,21151
34181,21093
37809,21095
24915,21193
34196,21193
24914,21067
73203,21067
51597,21067
34207,21151
73692,21029
32327,18043
70418,18043
21432,18043
25078,18043
53939,18043
34195,18043
13989,18043
28476,18043
34212,21107
34202,21205
23128,21165
34174,21083
39738,39061
34205,21101
34211,21187
51991,21007
65758,21145
39561,17087
34200,21195
30580,21003
34222,21045
38590,22043
52907,22043
51598,22079
16940,22079
589,22033
38616,22047
24975,22121
24976,22121
38586,22033
8653,22033
70021,22121
51806,22033
24977,22033
12520,22121
52046,22021
22826,22001
83945,22087
24978,22109
35059,22001
33261,22001
38588,22001
33471,22001
21149,22113
13994,22053
59500,22019
38587,22053
35852,22019
81507,22017
48975,22021
38589,22021
24979,22099
24218,22101
82476,22055
25090,22087
54280,22087
70419,22051
37106,22071
24981,22051
72119,22087
4149,22087
18819,22071
74192,22051
64048,22071
71357,22087
21729,22071
349,22097
70482,22017
38591,22017
35652,22017
12525,22017
38497,22017
73706,22017
70420,22017
13938,22071
3658,22021
38584,22073
74419,25003
72099,25021
65684,25021
64833,25017
25456,25021
6463,25021
7692,25017
73982,25021
72145,25017
72098,25021
73238,25021
41436,25017
60551,25017
3978,25005
22591,25005
23671,25023
136751,36001
6868,25013
72096,25013
2650,25013
25682,25013
6476,25001
30577,25027
18783,25021
65942,24003
65696,24510
25455,24510
65944,24005
59442,24510
7933,24510
60552,24005
10758,24510
40626,24031
25045,24043
10259,42055
65943,24043
40619,24023
71218,10005
40618,24045
16455,24045
191262,24005
39659,23011
39644,23019
3667,23019
17005,23019
39656,23031
39649,23029
48408,23005
39648,23019
73288,23005
25683,23005
53065,23005
39664,23005
48305,23003
39662,23003
84088,23011
67048,26001
9917,26119
5800,26125
16530,26157
67001,26025
10212,26015
71871,26045
41221,26145
82627,26145
26994,26133
9922,26079
25396,26133
76001,26061
21254,26031
73123,26125
51570,26125
68444,26125
74211,26125
25722,26163
168471,26163
10267,26125
16817,26125
72123,26125
53114,26125
6104,26065
9630,26041
21735,26145
21737,26145
69273,26049
36838,26015
24784,26139
49713,26123
36851,26081
68433,26015
