37809,
24915,
34196,
24914,30460
73203,30460
51597,30460
34207,
73692,31140
32327,31140
70418,31140
21432,31140
25078,31140
53939,31140
34195,31140
13989,31140
28476,31140
34212,
34202,
23128,
34174,
39738,17140
34205,21780
34211,
51991,
65758,
39561,
34200,
30580,14540
34222,
38590,10780
52907,10780
51598,10780
16940,10780
589,12940
38616,12940
24975,12940
24976,12940
38586,12940
8653,12940
70021,12940
51806,12940
24977,12940
12520,12940
52046,
22826,29180
83945,35380
24978,26380
35059,29180
33261,29180
38588,29180
33471,29180
21149,29180
13994,
59500,29340
38587,
35852,29340
81507,43340
48975,
38589,
24979,29180
24218,
82476,29180
25090,35380
54280,35380
70419,35380
37106,35380
24981,35380
72119,35380
4149,35380
18819,35380
74192,35380
64048,35380
71357,35380
21729,35380
349,
70482,43340
38591,43340
35652,43340
12525,43340
38497,43340
73706,43340
70420,43340
13938,35380
3658,
38584,33740
74419,38340
72099,14460
65684,14460
64833,14460
25456,14460
6463,14460
7692,14460
73982,14460
72145,14460
72098,14460
73238,14460
41436,14460
60551,14460
3978,39300
22591,39300
23671,14460
136751,10580
6868,44140
72096,44140
2650,44140
25682,44140
6476,12700
30577,49340
18783,14460
65942,12580
65696,12580
25455,12580
65944,12580
59442,12580
7933,12580
60552,12580
10758,12580
40626,47900
25045,25180
10259,16540
65943,25180
40619,
71218,41540
40618,41540
16455,41540
191262,12580
39659,
39644,12620
3667,12620
17005,12620
39656,38860
39649,
48408,38860
39648,12620
73288,38860
25683,38860
53065,38860
39664,38860
48305,
39662,
84088,
67048,
9917,
5800,19820
16530,
67001,12980
10212,24340
71871,29620
41221,40980
82627,40980
26994,
9922,
25396,
76001,
21254,
73123,19820
51570,19820
68444,19820
74211,19820
25722,19820
168471,19820
10267,19820
16817,19820
72123,19820
53114,19820
6104,29620
9630,
21735,40980
21737,40980
69273,22420
36838,24340
24784,24340
49713,
36851,24340
68433,24340
167892,24340
17203,24340
28926,24340
15498,
59281,
29706,11460
24783,28020
74195,24340
11033,24340
36841,28020
74420,29620
74094,29620
36533,27100
9913,
4318,
81448,
21259,
455,19820
9908,
67781,24340
67895,34740
168800,34740
6863,29620
72052,22420
67792,40980
59279,
26993,
59280,
21253,
25395,
9632,41060
35584,
71549,
28510,
18285,
49578,
83714,
49579,
82698,20260
132606,24220
17726,20260
71338,20260
35525,20260
166511,20260
4691,20260
71336,20260
159007,20260
72207,29100
68853,
68883,33460
23079,33460
36395,33460
11913,33460
9629,33460
67002,33460
35843,33460
35585,
35678,40340
35906,
35907,33460
68597,33460
68594,33460
28010,33460
55370,24220
9640,
71558,
168219,
592,16020
19593,16020
65583,17860
63164,27620
4690,
41110,27620
48521,27620
51101,27900
18283,27900
67766,27900
53843,28140
41230,28140
65686,28140
64444,28140
11291,28140
59444,28140
33336,28140
33337,28140
21251,
166319,44180
73998,
4326,
28496,44180
35630,44180
51102,44180
3659,44180
36003,44180
46981,41180
20427,41140
999,28140
48525,41180
70034,41180
190156,41180
35417,41180
9375,41180
56524,41180
62182,41180
35693,41180
43197,
13995,
43170,
68905,
43184,
12477,
68910,
25236,
43176,
43203,
53517,
48668,25620
41883,32820
60830,32820
48667,27140
43168,27140
49712,27140
166512,27140
68542,27140
71326,27140
21250,
136749,
4686,
73255,
24314,
43169,
43192,
16539,
43193,
84214,32820
74148,
83946,
84253,27140
37732,
35694,13740
35724,13740
169030,13740
5243,13740
43567,
33756,
18083,
35959,
18066,
14674,
24287,
35567,24500
34412,24500
169028,24500
13792,24500
47670,13740
5290,
68717,
18079,
35453,
169027,
5237,
35455,33540
66611,33540
18084,33540
14675,33540
168332,
56537,11700
69300,11700
70149,11700
73152,16740
60888,
65074,24660
83822,11700
69080,20500
10645,16740
67022,16740
32326,16740
30826,16740
49157,16740
70097,16740
74070,16740
69124,16740
8617,39580
54963,39580
70423,20500
69292,
21245,
16517,
50782,39580
22485,24140
25544,24660
54452,24660
72064,24660
57838,24780
69149,
81508,24780
35582,35100
65919,25860
72106,24660
69444,35100
37971,27340
12793,16740
54983,25860
35385,24660
69114,
69416,
167158,
76324,
37982,
18334,35100
40211,
189986,39580
73205,39580
41095,39580
8688,39580
64611,39580
69397,
20590,39580
168101,40580
64400,
71089,39580
594,24780
69332,
72871,34820
48666,34820
12033,34820
10133,40580
414,24660
53921,49180
69360,49180
55686,13900
22121,13900
53324,13900
82611,13900
41427,13900
22124,
162016,
41430,
53329,
55684,
53315,
53321,22020
55372,22020
22129,22020
61961,
53320,24220
86208,24220
55364,
41425,
55685,
22127,
82615,
53313,
55362,
49134,
41429,
53318,
55683,
47996,
47981,
7894,
48003,
47987,24260
21162,
21160,
47975,
11264,30700
7890,30700
66589,36540
84453,30700
72362,
47971,
47995,
49273,
47973,
49285,
168339,
47974,36540
53903,36540
65528,36540
23277,36540
51491,36540
35190,36540
17683,
167559,
63182,
21161,
48413,
48406,
14682,31700
69237,14460
69271,
69328,
73292,31700
51864,31700
9766,31700
189358,37980
9739,37980
23142,37980
191822,12100
7623,37980
48481,37980
168834,35620
167543,37980
73333,35620
86537,35620
48477,35620
48457,35620
18795,35620
60555,35620
43952,35620
74215,35620
74197,35620
48465,45940
74464,37980
60560,37980
20818,35620
61111,36140
53928,10740
48575,10740
1151,10740
57220,10740
993,10740
35313,10740
55528,10740
35084,10740
55049,10740
55056,10740
168093,10740
83707,
40450,
51469,
35321,22140
190204,
27431,
36916,21340
55516,29740
18338,
62272,
48556,
84157,
53539,
84215,10740
60793,10740
32311,10740
76268,10740
63845,
35870,29820
69677,29820
35042,29820
11683,29820
74100,29820
33819,29820
67089,29820
10498,29820
66807,29820
167820,29820
10179,29820
10195,29820
14302,29820
41237,29420
63768,29820
60307,39900
63331,39900
59139,39900
10228,39900
19191,39900
51493,39900
48360,39900
34577,39900
11970,10580
73363,10580
74422,10580
13933,
2325,
72623,
23337,13780
62210,13780
15569,13780
11260,13780
74034,13780
415,15380
14326,15380
71905,15380
64547,15380
54176,15380
7780,15380
71928,15380
67784,
68851,48060
78908,
62219,
14312,45060
60653,21300
71508,
38336,35620
450,24020
167948,
15567,27060
34329,
30303,
192499,28740
74156,35620
67866,35620
16744,
1328,35620
73881,35620
6048,35620
47535,35620
73356,35620
9610,35620
22206,35620
73207,35620
14322,35620
62137,
10869,
34341,45060
57476,
46755,
67993,35620
73206,35620
70041,40380
73371,40380
57274,40380
58739,40380
413,40380
73964,40380
10318,40380
34342,46540
77515,
73942,10580
73263,10580
73264,10580
60553,35620
70158,35620
9088,15380
64352,45060
73113,45060
40758,45060
617,45060
21252,45060
53734,45060
190087,45060
58725,45060
74151,45060
629,45060
43424,46540
60654,46540
57837,46540
16747,
168478,48060
62136,
70491,10420
41070,10420
72958,17460
49421,10420
49439,49660
50147,
6568,
68408,48540
1104,
50141,
43870,10420
67893,10420
21158,18140
11289,17140
168414,17140
59438,17140
11204,17140
65666,17140
46979,17140
73150,17460
59441,17460
73195,17460
18753,17460
60556,17460
41074,17460
66172,18140
50781,18140
54414,18140
30244,18140
71217,18140
74137,18140
66185,18140
56549,18140
25067,19380
411,19380
41458,19380
65690,19380
73155,19380
59852,
37503,30620
68549,30620
1222,30620
8532,17460
41893,31900
41892,31900
9939,18140
11118,18140
25065,17140
65130,26580
66190,
11027,
39746,17460
70138,19380
74122,48260
17076,
13992,45780
74150,45780
66285,45780
19190,45780
51913,45780
73354,45780
72062,49660
4693,49660
73153,49660
61216,
35666,
1005,46140
50194,
57431,46140
50198,
35645,
78322,46140
84225,36420
47070,
12508,36420
50205,36420
67999,36420
31368,36420
197767,36420
35388,36420
66222,36420
50170,36420
14885,36420
25382,36420
50182,36420
10265,36420
2566,36420
7078,46140
52425,22900
77480,36420
59439,46140
35685,46140
66195,46140
11910,46140
31369,46140
8986,46140
54420,46140
35434,46140
37099,46140
24485,46140
87,
86532,
50588,13460
167799,13460
55907,13460
35464,13460
166534,13460
49750,
35183,
50590,18700
34406,21660
49766,21660
167796,21660
35189,21660
8241,21660
50591,21660
8322,21660
8257,21660
24574,24420
83306,24420
5011,24420
8284,
60740,
61335,
50592,
81447,
8260,32780
61350,24420
22570,32780
60736,24420
5010,32780
32958,32780
8309,32780
12729,
34874,38900
50589,38900
50633,38900
71069,38900
71079,38900
71078,38900
35380,38900
21649,38900
47707,38900
31437,
61551,
35187,
5801,38900
10192,38900
56971,
36989,10900
39884,10900
20287,11020
23341,11020
13929,11020
68403,11020
7622,38300
68136,42540
60850,10900
68393,38300
68394,38300
52077,42540
66219,
68137,20700
24970,21500
49711,21500
19707,21500
65749,21500
53716,21500
68396,38300
269,38300
13924,38300
72326,25420
72313,25420
73083,25420
68135,42540
73375,42540
69880,38300
20295,38300
73120,27780
68395,38300
68401,38300
53930,49620
23338,30140
68400,38300
8616,37980
73879,37980
191340,37980
25453,37980
74216,37980
12499,37980
63153,37980
28480,37980
72278,37980
51568,37980
41315,38300
68405,38300
25454,38300
66636,38300
41314,38300
73907,38300
73875,38300
73910,38300
65681,38300
55305,39740
55350,49620
17010,42540
73374,42540
64690,42540
47929,42540
73318,42540
257,38300
68409,38300
267,38300
71225,42540
16962,42540
68143,48700
52075,48700
10213,49620
3255,10380
71725,
61573,10380
26602,
26676,38660
2245,11640
3001,10380
4110,41980
19777,41980
8156,41980
54443,41980
73901,41980
2174,41980
15320,41980
18410,41980
67190,41980
64864,10380
60357,10380
73336,
64865,41900
53863,
19561,41980
60341,38660
19776,38660
26681,38660
58341,38660
2175,38660
32142,38660
29000,38660
48237,10380
48239,41980
58340,41980
52073,41980
64983,41980
4077,41980
28954,41980
53859,41980
58342,
39887,38660
50063,39300
73311,39300
47404,39300
56092,39300
70184,39300
50780,39300
61003,
56548,24860
61007,
61005,16700
55203,16700
416,16700
21536,16700
9015,16700
71297,16700
10587,16700
60963,17900
13990,17900
37176,17900
61013,17900
136750,17900
19199,17900
61004,34820
66407,
17012,
3133,
61008,22500
61010,24860
9064,24860
72300,
53905,24860
60931,24860
27245,42340
167324,25940
4349,34820
4350,34820
9054,
83969,34820
61009,16740
20624,16740
66391,24860
61011,43900
61012,44940
40902,17900
48659,
61064,
61067,
61071,
41975,
28501,
34348,
17686,
61063,
61062,
55375,
61066,
48660,
17688,39660
34347,39660
41969,39660
81464,39660
61068,39660
41964,
28521,43620
41983,43620
48658,43620
60728,43620
29121,43620
55379,43620
61072,43580
68911,
27490,27740
77677,27740
22590,16860
54385,16860
59137,16860
65667,16860
71353,16860
167588,16860
52078,17420
49240,17420
72060,16860
69479,
28468,34980
72971,28940
77678,11700
40761,28700
60820,34980
68519,27180
65204,27180
52628,28940
57826,28700
27502,28700
27504,27740
83931,28940
46984,28940
18267,28940
71082,28940
35908,28940
19200,28940
7651,34980
71645,
19184,32820
12521,32820
81692,32820
11907,32820
66174,32820
42061,32820
68518,32820
189858,32820
168014,32820
21726,32820
10324,34980
11117,34980
41398,34980
41232,34980
418,34980
9971,34980
73310,34980
36504,34980
73188,34980
61026,34980
18252,28700
81750,28940
32216,
62293,10180
59988,10180
306,10180
60537,26420
40446,11100
1236,11100
51466,11100
33722,11100
8523,11100
68834,19100
35649,12420
167842,12420
35920,12420
8564,12420
48836,12420
35867,12420
35882,12420
33691,12420
144,12420
35918,12420
35912,12420
70492,26420
10150,13140
22589,13140
12896,13140
168408,
9754,28660
42008,
125710,41700
83715,11100
32179,15180
12523,15180
60384,17780
68538,17780
6669,
65301,17780
58835,26420
28324,26420
10188,18580
33079,18580
25559,18580
168406,18580
58408,18580
64877,18580
82910,18580
48833,18580
48834,18580
72054,19100
49324,19100
22201,19100
33770,19100
17037,19100
35994,19100
16930,19100
67910,19100
73701,19100
55762,
49326,19100
32621,
19117,21340
33716,21340
67760,21340
49832,21340
33764,21340
10202,21340
68753,21340
51708,21340
81445,
29015,19100
23422,19100
51517,19100
49330,19100
5319,19100
24316,41700
35923,
24436,26420
64984,26420
35841,19100
35911,12420
42359,19100
34457,15180
56079,15180
12913,15180
69269,26420
34529,26420
35675,26420
51569,26420
12895,26420
22204,26420
66790,26420
53117,26420
23394,26420
69531,26420
60534,19100
55643,
31870,26420
51518,41700
148,12420
168452,28660
168404,18580
40058,15180
35913,
17433,19100
10061,29700
33078,29700
51479,29700
11699,29700
32177,29700
35909,
70917,30980
83913,30980
27507,31180
53544,31180
40820,31180
55031,31180
65355,31180
3660,31180
55055,31180
68541,
28280,32580
69692,32580
32176,32580
26950,19100
86263,36220
35131,
13200,26420
55644,
6865,36220
42007,
12524,
84410,36220
50044,36220
53541,36220
61214,13140
62354,
53847,26420
35910,12420
31114,
307,41660
58560,41660
48013,41660
749,41700
53118,41700
27300,41700
167841,41700
24570,41700
56528,41700
60464,41700
48837,41700
64969,41700
26304,41700
35881,41700
69618,41700
35921,12420
35954,
77452,
308,10180
10245,47380
35648,43340
68540,46340
61173,41700
35846,47020
73101,47020
35903,47380
9781,47380
12522,47380
43328,15180
7675,
11034,48660
6864,48660
168560,48660
65370,48660
168090,31180
77719,31180
59494,
69694,36260
69693,30860
168495,41620
77512,41620
168239,41620
69582,41620
1136,41620
57884,41620
81451,41620
6823,41620
82576,
10177,41620
22215,41620
35823,41620
6359,41620
68889,41620
69396,41620
36607,41620
64974,41620
35822,41100
82585,41100
77676,28700
69532,47900
10897,40060
2455,28700
363,16820
70309,16820
47705,16820
9990,16820
66549,47260
71119,47260
15507,
9999,47900
66378,47900
57907,49020
10019,47900
37808,28700
74167,47260
25932,47260
57908,
190915,25500
4688,
73988,31340
24812,31340
168095,31340
74091,47900
71125,
5982,
40759,47260
47401,47260
13060,47260
67077,47260
5985,
27501,
74416,40060
71121,47260
71127,47260
9762,47260
30833,40060
57832,40060
412,40060
9987,40060
9989,40060
5981,40220
24813,40220
71329,40220
57840,40220
70251,40220
60111,44420
82574,47260
65387,47260
71130,47260
27503,
168449,47900
57905,
35134,47260
3113,
83270,
70287,
2370,
83304,
11259,
46728,
69944,
10132,
73344,
26996,
69946,
69940,
69943,
56852,42660
4624,42660
53586,
35862,
71074,38900
62468,
37444,
5906,47460
35396,42660
2495,28420
25358,28420
56029,28420
71024,
78921,
12427,28420
71023,28420
33749,42660
69571,42660
21656,42660
66781,42660
49264,42660
34847,42660
61956,44060
61978,44060
34537,44060
34868,44060
58684,44060
81694,44060
35606,44060
23428,42660
33894,14740
67950,14740
62469,42660
35419,42660
35460,38900
71080,38900
71072,
5909,
5914,47460
17399,
2506,49420
12395,49420
33752,49420
167797,49420
56033,49420
10907,49420
86496,48140
361,24580
2709,
81503,
77789,
64550,20740
7893,20740
60571,33340
4150,24580
74417,24580
9635,24580
2708,24580
18798,24580
26025,31540
37104,33340
74424,
2710,29100
18780,29100
64549,29100
6870,31540
6096,31540
67000,31540
64545,31540
10221,31540
65143,31540
68547,
18793,
42663,33340
74174,33340
35091,33340
72342,33340
71422,33340
71278,33340
74098,33340
73107,33340
65680,33340
42665,33340
71427,33340
63046,
68545,33340
49699,
2711,
33658,20260
73042,24580
6867,48140
64546,48140
73036,48140
86204,48140
37806,
74176,
417,26580
73189,26580
71280,26580
10976,
71220,
71680,13220
23342,26580
36912,26580
71657,26580
74169,
23264,25180
71676,34060
66804,13220
4685,
68407,48260
70592,
6869,48540
264,48540
82575,16220
68713,16220
63177,16220
18286,16220
74256,16220
18287,22660
40250,16940
63166,16940
167560,
63162,
10036,
10032,
21612,
21613,
63170,
17680,
